country_code,country,year,value,indicator,series_code,nature,reporting_type
1,World,2010,27.9,2.2.1,SH_STA_STNT,CA,
1,World,2010,26.7,2.2.1,SH_STA_STNT,CA,
1,World,2010,28.9,2.2.1,SH_STA_STNT,CA,
1,World,2010,86694.1,2.2.1,SH_STA_STNTN,N,
1,World,2010,100179.5,2.2.1,SH_STA_STNTN,N,
1,World,2010,186873.7,2.2.1,SH_STA_STNTN,N,
1,World,2010,7.7,2.2.2,SH_STA_WAST,N,
1,World,2010,51503.1,2.2.2,SH_STA_WASTN,N,
1,World,2010,5.0,2.2.2,SN_STA_OVWGT,N,
1,World,2010,5.7,2.2.2,SN_STA_OVWGT,N,
1,World,2010,5.4,2.2.2,SN_STA_OVWGT,N,
1,World,2010,16204.3,2.2.2,SN_STA_OVWGTN,N,
1,World,2010,19786.2,2.2.2,SN_STA_OVWGTN,N,
1,World,2010,35990.5,2.2.2,SN_STA_OVWGTN,N,
1,World,2010,27.6,2.2.3,SH_STA_ANEM,N,
1,World,2010,36.1,2.2.3,SH_STA_ANEM_PREG,N,
1,World,2010,27.1,2.2.3,SH_STA_ANEM_NPRG,M,G
1,World,2010,253.34397,3.1.1,SH_STA_MORT,M,G
1,World,2010,53.6,3.2.1,SH_DYN_MORT,E,
1,World,2010,49.6,3.2.1,SH_DYN_MORT,E,
1,World,2010,51.7,3.2.1,SH_DYN_MORT,E,
1,World,2010,39.4,3.2.1,SH_DYN_IMRT,E,
1,World,2010,37.2,3.2.1,SH_DYN_IMRT,E,
1,World,2010,34.8,3.2.1,SH_DYN_IMRT,E,
1,World,2010,164.0,3.3.2,SH_TBS_INCD,E,G
1,World,2010,69.05511,3.3.3,SH_STA_MALR,E,G
1,World,2010,75.7,3.7.1,SH_FPL_MTMM,E,G
1,World,2010,52.176,3.7.2,SP_DYN_ADKL,C,G
1,World,2010,2.104,3.7.2,SP_DYN_ADKL,C,G
1,World,2010,58.0,3.8.1,SH_ACS_UNHC,C,G
1,World,2010,58.0,3.d.1,SH_IHR_CAPS,C,G
1,World,2010,69.0,3.d.1,SH_IHR_CAPS,C,G
1,World,2010,63.0,3.d.1,SH_IHR_CAPS,C,G
1,World,2010,69.0,3.d.1,SH_IHR_CAPS,C,G
1,World,2010,50.0,3.d.1,SH_IHR_CAPS,C,G
1,World,2010,63.0,3.d.1,SH_IHR_CAPS,C,G
1,World,2010,42.0,3.d.1,SH_IHR_CAPS,C,G
1,World,2010,66.0,3.d.1,SH_IHR_CAPS,C,G
1,World,2010,53.0,3.d.1,SH_IHR_CAPS,C,G
1,World,2010,69.0,3.d.1,SH_IHR_CAPS,C,G
1,World,2010,66.0,3.d.1,SH_IHR_CAPS,C,G
1,World,2010,40.0,3.d.1,SH_IHR_CAPS,C,G
1,World,2010,45.0,3.d.1,SH_IHR_CAPS,C,G
1,World,2010,58.0,3.d.1,SH_IHR_CAPS,C,G
1,World,2010,64.84133148,6.1.1,SH_H2O_SAFE,C,G
1,World,2010,45.88137054,6.1.1,SH_H2O_SAFE,C,G
1,World,2010,82.729599,6.1.1,SH_H2O_SAFE,C,G
1,World,2010,43.81134415,6.2.1,SH_SAN_HNDWSH,E,
1,World,2010,28.30408478,6.2.1,SH_SAN_SAFE,E,
1,World,2010,53.9231987,6.2.1,SH_SAN_SAFE,E,
1,World,2010,41.48629761,6.2.1,SH_SAN_SAFE,E,
1,World,2010,14.03369331,6.2.1,SH_SAN_DEFECT,E,
1,World,2010,25.74136162,6.2.1,SH_SAN_DEFECT,E,
1,World,2010,3.008898258,6.2.1,SH_SAN_DEFECT,E,
1,World,2010,83.6,7.1.1,EG_ACS_ELEC,C,G
1,World,2010,95.9,7.1.1,EG_ACS_ELEC,C,G
1,World,2010,72.9,7.1.1,EG_ACS_ELEC,C,G
1,World,2010,81.47449,7.1.2,EG_EGY_CLEAN,C,G
1,World,2010,30.40394,7.1.2,EG_EGY_CLEAN,C,G
1,World,2010,57.16206,7.1.2,EG_EGY_CLEAN,C,G
1,World,2010,14.91,7.2.1,EG_FEC_RNEW,E,G
100,Bulgaria,2010,7.2,2.2.1,SH_STA_STNT,CA,
100,Bulgaria,2010,8.2,2.2.1,SH_STA_STNT,CA,
100,Bulgaria,2010,7.7,2.2.1,SH_STA_STNT,CA,
100,Bulgaria,2010,15.2,2.2.1,SH_STA_STNTN,CA,
100,Bulgaria,2010,12.7,2.2.1,SH_STA_STNTN,CA,
100,Bulgaria,2010,27.9,2.2.1,SH_STA_STNTN,CA,
100,Bulgaria,2010,8.0,2.2.2,SN_STA_OVWGT,N,
100,Bulgaria,2010,7.0,2.2.2,SN_STA_OVWGT,N,
100,Bulgaria,2010,7.4,2.2.2,SN_STA_OVWGT,N,
100,Bulgaria,2010,12.2,2.2.2,SN_STA_OVWGTN,N,
100,Bulgaria,2010,14.8,2.2.2,SN_STA_OVWGTN,N,
100,Bulgaria,2010,27.0,2.2.2,SN_STA_OVWGTN,N,
100,Bulgaria,2010,21.4,2.2.3,SH_STA_ANEM,N,
100,Bulgaria,2010,25.9,2.2.3,SH_STA_ANEM_PREG,N,
100,Bulgaria,2010,21.2,2.2.3,SH_STA_ANEM_NPRG,N,
100,Bulgaria,2010,9.05217,3.1.1,SH_STA_MORT,M,G
100,Bulgaria,2010,711.0,3.2.1,SH_DYN_IMRTN,M,G
100,Bulgaria,2010,306.0,3.2.1,SH_DYN_IMRTN,M,G
100,Bulgaria,2010,405.0,3.2.1,SH_DYN_IMRTN,M,G
100,Bulgaria,2010,10.8,3.2.1,SH_DYN_MORT,E,
100,Bulgaria,2010,12.0,3.2.1,SH_DYN_MORT,E,
100,Bulgaria,2010,9.7,3.2.1,SH_DYN_MORT,E,
100,Bulgaria,2010,8.0,3.2.1,SH_DYN_IMRT,E,
100,Bulgaria,2010,9.1,3.2.1,SH_DYN_IMRT,E,
100,Bulgaria,2010,10.1,3.2.1,SH_DYN_IMRT,E,
100,Bulgaria,2010,480.0,3.2.1,SH_DYN_MORTN,E,
100,Bulgaria,2010,847.0,3.2.1,SH_DYN_MORTN,E,
100,Bulgaria,2010,367.0,3.2.1,SH_DYN_MORTN,E,
100,Bulgaria,2010,41.0,3.3.2,SH_TBS_INCD,E,G
100,Bulgaria,2010,2.28,3.7.2,SP_DYN_ADKL,E,G
100,Bulgaria,2010,42.02,3.7.2,SP_DYN_ADKL,E,G
100,Bulgaria,2010,65.0,3.8.1,SH_ACS_UNHC,C,G
100,Bulgaria,2010,94.91318512,6.1.1,SH_H2O_SAFE,C,G
100,Bulgaria,2010,60.62295532,6.2.1,SH_SAN_SAFE,E,
100,Bulgaria,2010,50.14423752,6.2.1,SH_SAN_SAFE,E,
100,Bulgaria,2010,64.63722229,6.2.1,SH_SAN_SAFE,E,
100,Bulgaria,2010,0.0,6.2.1,SH_SAN_DEFECT,E,
100,Bulgaria,2010,0.0,6.2.1,SH_SAN_DEFECT,E,
100,Bulgaria,2010,0.0,6.2.1,SH_SAN_DEFECT,E,
100,Bulgaria,2010,93.5,7.1.1,EG_ACS_ELEC,E,
100,Bulgaria,2010,96.2,7.1.1,EG_ACS_ELEC,E,
100,Bulgaria,2010,86.6,7.1.1,EG_ACS_ELEC,E,
100,Bulgaria,2010,,7.1.2,EG_EGY_CLEAN,C,G
100,Bulgaria,2010,14.27,7.2.1,EG_FEC_RNEW,C,G
104,Myanmar,2010,42.2,1.2.1,SI_POV_NAHC,CA,
104,Myanmar,2010,31.6,2.2.1,SH_STA_STNT,CA,
104,Myanmar,2010,33.0,2.2.1,SH_STA_STNT,CA,
104,Myanmar,2010,34.5,2.2.1,SH_STA_STNT,CA,
104,Myanmar,2010,694.0,2.2.1,SH_STA_STNTN,CA,
104,Myanmar,2010,1493.3,2.2.1,SH_STA_STNTN,CA,
104,Myanmar,2010,799.3,2.2.1,SH_STA_STNTN,CA,
104,Myanmar,2010,2.4,2.2.2,SN_STA_OVWGT,N,
104,Myanmar,2010,2.1,2.2.2,SN_STA_OVWGT,N,
104,Myanmar,2010,2.3,2.2.2,SN_STA_OVWGT,N,
104,Myanmar,2010,45.9,2.2.2,SN_STA_OVWGTN,N,
104,Myanmar,2010,55.8,2.2.2,SN_STA_OVWGTN,N,
104,Myanmar,2010,101.7,2.2.2,SN_STA_OVWGTN,N,
104,Myanmar,2010,37.1,2.2.3,SH_STA_ANEM,N,
104,Myanmar,2010,46.8,2.2.3,SH_STA_ANEM_PREG,N,
104,Myanmar,2010,36.7,2.2.3,SH_STA_ANEM_NPRG,M,G
104,Myanmar,2010,40.281503,2.a.2,DC_TOF_AGRL,M,G
104,Myanmar,2010,259.09936,3.1.1,SH_STA_MORT,M,G
104,Myanmar,2010,22191.0,3.2.1,SH_DYN_IMRTN,E,
104,Myanmar,2010,29009.0,3.2.1,SH_DYN_IMRTN,E,
104,Myanmar,2010,51200.0,3.2.1,SH_DYN_IMRTN,E,
104,Myanmar,2010,68.9,3.2.1,SH_DYN_MORT,E,
104,Myanmar,2010,63.2,3.2.1,SH_DYN_MORT,E,
104,Myanmar,2010,57.2,3.2.1,SH_DYN_MORT,E,
104,Myanmar,2010,59.6,3.2.1,SH_DYN_IMRT,E,
104,Myanmar,2010,48.5,3.2.1,SH_DYN_IMRT,E,
104,Myanmar,2010,54.2,3.2.1,SH_DYN_IMRT,E,
104,Myanmar,2010,59889.0,3.2.1,SH_DYN_MORTN,E,G
104,Myanmar,2010,26239.0,3.2.1,SH_DYN_MORTN,E,G
104,Myanmar,2010,33650.0,3.2.1,SH_DYN_MORTN,E,G
104,Myanmar,2010,500.0,3.3.2,SH_TBS_INCD,E,G
104,Myanmar,2010,35.28743,3.3.3,SH_STA_MALR,E,G
104,Myanmar,2010,45.0,3.8.1,SH_ACS_UNHC,C,G
104,Myanmar,2010,100.0,3.d.1,SH_IHR_CAPS,N,G
104,Myanmar,2010,66.0,3.d.1,SH_IHR_CAPS,N,G
104,Myanmar,2010,88.0,3.d.1,SH_IHR_CAPS,N,G
104,Myanmar,2010,100.0,3.d.1,SH_IHR_CAPS,N,G
104,Myanmar,2010,66.0,3.d.1,SH_IHR_CAPS,N,G
104,Myanmar,2010,90.0,3.d.1,SH_IHR_CAPS,N,G
104,Myanmar,2010,33.0,3.d.1,SH_IHR_CAPS,N,G
104,Myanmar,2010,70.0,3.d.1,SH_IHR_CAPS,N,G
104,Myanmar,2010,52.0,3.d.1,SH_IHR_CAPS,N,G
104,Myanmar,2010,76.0,3.d.1,SH_IHR_CAPS,N,G
104,Myanmar,2010,100.0,3.d.1,SH_IHR_CAPS,N,G
104,Myanmar,2010,71.0,3.d.1,SH_IHR_CAPS,N,G
104,Myanmar,2010,33.0,3.d.1,SH_IHR_CAPS,N,G
104,Myanmar,2010,33.64847565,6.1.1,SH_H2O_SAFE,C,G
104,Myanmar,2010,68.47976685,6.1.1,SH_H2O_SAFE,C,G
104,Myanmar,2010,43.70949554,6.1.1,SH_H2O_SAFE,C,G
104,Myanmar,2010,83.02182007,6.2.1,SH_SAN_HNDWSH,E,
104,Myanmar,2010,74.22874451,6.2.1,SH_SAN_HNDWSH,E,
104,Myanmar,2010,70.65723419,6.2.1,SH_SAN_HNDWSH,E,
104,Myanmar,2010,61.03403854,6.2.1,SH_SAN_SAFE,E,
104,Myanmar,2010,61.11338806,6.2.1,SH_SAN_SAFE,E,
104,Myanmar,2010,60.8386879,6.2.1,SH_SAN_SAFE,E,
104,Myanmar,2010,11.5552702,6.2.1,SH_SAN_DEFECT,E,
104,Myanmar,2010,1.130224586,6.2.1,SH_SAN_DEFECT,E,
104,Myanmar,2010,8.543994904,6.2.1,SH_SAN_DEFECT,E,
104,Myanmar,2010,48.8,7.1.1,EG_ACS_ELEC,E,
104,Myanmar,2010,32.5,7.1.1,EG_ACS_ELEC,E,
104,Myanmar,2010,89.0,7.1.1,EG_ACS_ELEC,E,
104,Myanmar,2010,9.3,7.1.2,EG_EGY_CLEAN,C,G
104,Myanmar,2010,2.6,7.1.2,EG_EGY_CLEAN,C,G
104,Myanmar,2010,25.6,7.1.2,EG_EGY_CLEAN,C,G
104,Myanmar,2010,84.63,7.2.1,EG_FEC_RNEW,C,G
108,Burundi,2010,53.9,2.2.1,SH_STA_STNT,CA,
108,Burundi,2010,59.7,2.2.1,SH_STA_STNT,CA,
108,Burundi,2010,56.8,2.2.1,SH_STA_STNT,CA,
108,Burundi,2010,488.5,2.2.1,SH_STA_STNTN,CA,
108,Burundi,2010,545.2,2.2.1,SH_STA_STNTN,CA,
108,Burundi,2010,1033.7,2.2.1,SH_STA_STNTN,CA,
108,Burundi,2010,6.0,2.2.2,SH_STA_WAST,N,
108,Burundi,2010,109.2,2.2.2,SH_STA_WASTN,N,
108,Burundi,2010,2.2,2.2.2,SN_STA_OVWGT,N,
108,Burundi,2010,1.9,2.2.2,SN_STA_OVWGT,N,
108,Burundi,2010,2.1,2.2.2,SN_STA_OVWGT,N,
108,Burundi,2010,37.5,2.2.2,SN_STA_OVWGTN,N,
108,Burundi,2010,20.2,2.2.2,SN_STA_OVWGTN,N,
108,Burundi,2010,17.4,2.2.2,SN_STA_OVWGTN,N,
108,Burundi,2010,26.1,2.2.3,SH_STA_ANEM,N,
108,Burundi,2010,37.0,2.2.3,SH_STA_ANEM_PREG,N,
108,Burundi,2010,24.6,2.2.3,SH_STA_ANEM_NPRG,N,
108,Burundi,2010,50.197784,2.a.2,DC_TOF_AGRL,M,G
108,Burundi,2010,614.36205,3.1.1,SH_STA_MORT,M,G
108,Burundi,2010,23354.0,3.2.1,SH_DYN_IMRTN,M,G
108,Burundi,2010,10291.0,3.2.1,SH_DYN_IMRTN,M,G
108,Burundi,2010,13063.0,3.2.1,SH_DYN_IMRTN,M,G
108,Burundi,2010,84.2,3.2.1,SH_DYN_MORT,E,
108,Burundi,2010,90.8,3.2.1,SH_DYN_MORT,E,
108,Burundi,2010,97.0,3.2.1,SH_DYN_MORT,E,
108,Burundi,2010,55.0,3.2.1,SH_DYN_IMRT,E,
108,Burundi,2010,48.9,3.2.1,SH_DYN_IMRT,E,
108,Burundi,2010,60.8,3.2.1,SH_DYN_IMRT,E,
108,Burundi,2010,19959.0,3.2.1,SH_DYN_MORTN,E,
108,Burundi,2010,36857.0,3.2.1,SH_DYN_MORTN,E,
108,Burundi,2010,16898.0,3.2.1,SH_DYN_MORTN,E,
108,Burundi,2010,144.0,3.3.2,SH_TBS_INCD,E,G
108,Burundi,2010,169.84509,3.3.3,SH_STA_MALR,E,G
108,Burundi,2010,32.8,3.7.1,SH_FPL_MTMM,E,G
108,Burundi,2010,86.927849,3.7.2,SP_DYN_ADKL,E,G
108,Burundi,2010,1.001106,3.7.2,SP_DYN_ADKL,E,G
108,Burundi,2010,33.0,3.8.1,SH_ACS_UNHC,C,G
108,Burundi,2010,6.099128723,6.2.1,SH_SAN_HNDWSH,E,
108,Burundi,2010,23.52325249,6.2.1,SH_SAN_HNDWSH,E,
108,Burundi,2010,4.024020195,6.2.1,SH_SAN_HNDWSH,E,
108,Burundi,2010,2.323437929,6.2.1,SH_SAN_DEFECT,E,
108,Burundi,2010,2.467717409,6.2.1,SH_SAN_DEFECT,E,
108,Burundi,2010,1.111961365,6.2.1,SH_SAN_DEFECT,E,
108,Burundi,2010,5.3,7.1.1,EG_ACS_ELEC,E,
108,Burundi,2010,,7.1.1,EG_ACS_ELEC,E,
108,Burundi,2010,49.0,7.1.1,EG_ACS_ELEC,E,
108,Burundi,2010,0.2,7.1.2,EG_EGY_CLEAN,C,G
108,Burundi,2010,0.2,7.1.2,EG_EGY_CLEAN,C,G
108,Burundi,2010,0.5,7.1.2,EG_EGY_CLEAN,C,G
108,Burundi,2010,93.23,7.2.1,EG_FEC_RNEW,C,G
11,Western Africa,2010,35.1,2.2.1,SH_STA_STNT,CA,
11,Western Africa,2010,37.4,2.2.1,SH_STA_STNT,CA,
11,Western Africa,2010,32.7,2.2.1,SH_STA_STNT,CA,
11,Western Africa,2010,10682.0,2.2.1,SH_STA_STNTN,N,
11,Western Africa,2010,9095.9,2.2.1,SH_STA_STNTN,N,
11,Western Africa,2010,19777.9,2.2.1,SH_STA_STNTN,N,
11,Western Africa,2010,8.5,2.2.2,SH_STA_WAST,N,
11,Western Africa,2010,4773.5,2.2.2,SH_STA_WASTN,N,
11,Western Africa,2010,2.4,2.2.2,SN_STA_OVWGT,N,
11,Western Africa,2010,2.3,2.2.2,SN_STA_OVWGT,N,
11,Western Africa,2010,2.6,2.2.2,SN_STA_OVWGT,N,
11,Western Africa,2010,627.0,2.2.2,SN_STA_OVWGTN,N,
11,Western Africa,2010,740.4,2.2.2,SN_STA_OVWGTN,N,
11,Western Africa,2010,1367.4,2.2.2,SN_STA_OVWGTN,N,
11,Western Africa,2010,46.5,2.2.3,SH_STA_ANEM,N,
11,Western Africa,2010,52.8,2.2.3,SH_STA_ANEM_PREG,N,
11,Western Africa,2010,45.7,2.2.3,SH_STA_ANEM_NPRG,M,G
11,Western Africa,2010,1325.269295,2.a.2,DC_TOF_AGRL,M,G
11,Western Africa,2010,846.30297,3.1.1,SH_STA_MORT,M,G
11,Western Africa,2010,122.0,3.2.1,SH_DYN_MORT,E,
11,Western Africa,2010,115.5,3.2.1,SH_DYN_MORT,E,
11,Western Africa,2010,128.4,3.2.1,SH_DYN_MORT,E,
11,Western Africa,2010,75.5,3.2.1,SH_DYN_IMRT,E,
11,Western Africa,2010,62.9,3.2.1,SH_DYN_IMRT,E,
11,Western Africa,2010,69.3,3.2.1,SH_DYN_IMRT,E,
11,Western Africa,2010,183.0,3.3.2,SH_TBS_INCD,E,G
11,Western Africa,2010,369.73433,3.3.3,SH_STA_MALR,E,G
11,Western Africa,2010,33.0,3.8.1,SH_ACS_UNHC,C,G
11,Western Africa,2010,40.0,3.d.1,SH_IHR_CAPS,C,G
11,Western Africa,2010,16.0,3.d.1,SH_IHR_CAPS,C,G
11,Western Africa,2010,58.0,3.d.1,SH_IHR_CAPS,C,G
11,Western Africa,2010,49.0,3.d.1,SH_IHR_CAPS,C,G
11,Western Africa,2010,46.0,3.d.1,SH_IHR_CAPS,C,G
11,Western Africa,2010,21.0,3.d.1,SH_IHR_CAPS,C,G
11,Western Africa,2010,38.0,3.d.1,SH_IHR_CAPS,C,G
11,Western Africa,2010,55.0,3.d.1,SH_IHR_CAPS,C,G
11,Western Africa,2010,60.0,3.d.1,SH_IHR_CAPS,C,G
11,Western Africa,2010,41.0,3.d.1,SH_IHR_CAPS,C,G
11,Western Africa,2010,16.0,3.d.1,SH_IHR_CAPS,C,G
11,Western Africa,2010,16.0,3.d.1,SH_IHR_CAPS,C,G
11,Western Africa,2010,34.0,3.d.1,SH_IHR_CAPS,C,G
11,Western Africa,2010,66.0,3.d.1,SH_IHR_CAPS,C,G
11,Western Africa,2010,40.19306946,6.1.1,SH_H2O_SAFE,C,G
11,Western Africa,2010,12.59822559,6.1.1,SH_H2O_SAFE,C,G
11,Western Africa,2010,23.97694206,6.1.1,SH_H2O_SAFE,C,G
11,Western Africa,2010,18.88325691,6.2.1,SH_SAN_SAFE,E,
11,Western Africa,2010,16.73509026,6.2.1,SH_SAN_SAFE,E,
11,Western Africa,2010,21.94467163,6.2.1,SH_SAN_SAFE,E,
11,Western Africa,2010,9.898685455,6.2.1,SH_SAN_DEFECT,E,
11,Western Africa,2010,40.5049324,6.2.1,SH_SAN_DEFECT,E,
11,Western Africa,2010,27.88399506,6.2.1,SH_SAN_DEFECT,E,
11,Western Africa,2010,74.9,7.1.1,EG_ACS_ELEC,C,G
11,Western Africa,2010,21.8,7.1.1,EG_ACS_ELEC,C,G
11,Western Africa,2010,42.6,7.1.1,EG_ACS_ELEC,C,G
11,Western Africa,2010,64.6,7.2.1,EG_FEC_RNEW,E,G
112,Belarus,2010,5.2,1.2.1,SI_POV_NAHC,CA,
112,Belarus,2010,2.8,2.2.1,SH_STA_STNT,CA,
112,Belarus,2010,3.0,2.2.1,SH_STA_STNT,CA,
112,Belarus,2010,2.7,2.2.1,SH_STA_STNT,CA,
112,Belarus,2010,7.8,2.2.1,SH_STA_STNTN,CA,
112,Belarus,2010,6.6,2.2.1,SH_STA_STNTN,CA,
112,Belarus,2010,14.4,2.2.1,SH_STA_STNTN,CA,
112,Belarus,2010,7.1,2.2.2,SN_STA_OVWGT,N,
112,Belarus,2010,6.6,2.2.2,SN_STA_OVWGT,N,
112,Belarus,2010,6.2,2.2.2,SN_STA_OVWGT,N,
112,Belarus,2010,18.5,2.2.2,SN_STA_OVWGTN,N,
112,Belarus,2010,15.3,2.2.2,SN_STA_OVWGTN,N,
112,Belarus,2010,33.8,2.2.2,SN_STA_OVWGTN,N,
112,Belarus,2010,17.9,2.2.3,SH_STA_ANEM,N,
112,Belarus,2010,24.3,2.2.3,SH_STA_ANEM_PREG,N,
112,Belarus,2010,17.7,2.2.3,SH_STA_ANEM_NPRG,N,
112,Belarus,2010,,2.4.1,AG_LND_FIES,M,G
112,Belarus,2010,,2.4.1,AG_LND_LNDSTR,M,G
112,Belarus,2010,0.778187,2.a.2,DC_TOF_AGRL,M,G
112,Belarus,2010,2.98404,3.1.1,SH_STA_MORT,M,G
112,Belarus,2010,192.0,3.2.1,SH_DYN_IMRTN,M,G
112,Belarus,2010,454.0,3.2.1,SH_DYN_IMRTN,M,G
112,Belarus,2010,262.0,3.2.1,SH_DYN_IMRTN,M,G
112,Belarus,2010,6.3,3.2.1,SH_DYN_MORT,E,
112,Belarus,2010,4.9,3.2.1,SH_DYN_MORT,E,
112,Belarus,2010,5.6,3.2.1,SH_DYN_MORT,E,
112,Belarus,2010,4.2,3.2.1,SH_DYN_IMRT,E,
112,Belarus,2010,4.8,3.2.1,SH_DYN_IMRT,E,
112,Belarus,2010,3.7,3.2.1,SH_DYN_IMRT,E,
112,Belarus,2010,340.0,3.2.1,SH_DYN_MORTN,E,
112,Belarus,2010,248.0,3.2.1,SH_DYN_MORTN,E,
112,Belarus,2010,588.0,3.2.1,SH_DYN_MORTN,E,
112,Belarus,2010,68.0,3.3.2,SH_TBS_INCD,E,G
112,Belarus,2010,0.0,3.7.2,SP_DYN_ADKL,E,G
112,Belarus,2010,20.700001,3.7.2,SP_DYN_ADKL,E,G
112,Belarus,2010,70.0,3.8.1,SH_ACS_UNHC,C,G
112,Belarus,2010,89.51802063,6.1.1,SH_H2O_SAFE,C,G
112,Belarus,2010,79.38838196,6.2.1,SH_SAN_SAFE,E,
112,Belarus,2010,84.99461365,6.2.1,SH_SAN_SAFE,E,
112,Belarus,2010,62.96605682,6.2.1,SH_SAN_SAFE,E,
112,Belarus,2010,0.0,6.2.1,SH_SAN_DEFECT,E,
112,Belarus,2010,0.0,6.2.1,SH_SAN_DEFECT,E,
112,Belarus,2010,0.0,6.2.1,SH_SAN_DEFECT,E,
112,Belarus,2010,87.7,7.1.1,EG_ACS_ELEC,E,
112,Belarus,2010,94.4,7.1.1,EG_ACS_ELEC,E,
112,Belarus,2010,96.6,7.1.1,EG_ACS_ELEC,E,
112,Belarus,2010,96.2,7.1.2,EG_EGY_CLEAN,C,G
112,Belarus,2010,98.8,7.1.2,EG_EGY_CLEAN,C,G
112,Belarus,2010,99.7,7.1.2,EG_EGY_CLEAN,C,G
112,Belarus,2010,7.29,7.2.1,EG_FEC_RNEW,C,G
116,Cambodia,2010,22.1,1.2.1,SI_POV_NAHC,CA,
116,Cambodia,2010,36.0,2.2.1,SH_STA_STNT,CA,
116,Cambodia,2010,39.2,2.2.1,SH_STA_STNT,CA,
116,Cambodia,2010,37.6,2.2.1,SH_STA_STNT,CA,
116,Cambodia,2010,299.9,2.2.1,SH_STA_STNTN,CA,
116,Cambodia,2010,340.0,2.2.1,SH_STA_STNTN,CA,
116,Cambodia,2010,639.8,2.2.1,SH_STA_STNTN,CA,
116,Cambodia,2010,11.0,2.2.2,SH_STA_WAST,N,
116,Cambodia,2010,187.4,2.2.2,SH_STA_WASTN,N,
116,Cambodia,2010,2.2,2.2.2,SN_STA_OVWGT,N,
116,Cambodia,2010,1.9,2.2.2,SN_STA_OVWGT,N,
116,Cambodia,2010,2.0,2.2.2,SN_STA_OVWGT,N,
116,Cambodia,2010,15.8,2.2.2,SN_STA_OVWGTN,N,
116,Cambodia,2010,19.0,2.2.2,SN_STA_OVWGTN,N,
116,Cambodia,2010,34.8,2.2.2,SN_STA_OVWGTN,N,
116,Cambodia,2010,40.0,2.2.3,SH_STA_ANEM,N,
116,Cambodia,2010,48.4,2.2.3,SH_STA_ANEM_PREG,N,
116,Cambodia,2010,39.5,2.2.3,SH_STA_ANEM_NPRG,N,
116,Cambodia,2010,81.606286,2.a.2,DC_TOF_AGRL,M,G
116,Cambodia,2010,234.12255,3.1.1,SH_STA_MORT,M,G
116,Cambodia,2010,13648.0,3.2.1,SH_DYN_IMRTN,M,G
116,Cambodia,2010,5873.0,3.2.1,SH_DYN_IMRTN,M,G
116,Cambodia,2010,7775.0,3.2.1,SH_DYN_IMRTN,M,G
116,Cambodia,2010,43.7,3.2.1,SH_DYN_MORT,E,
116,Cambodia,2010,38.9,3.2.1,SH_DYN_MORT,E,
116,Cambodia,2010,48.4,3.2.1,SH_DYN_MORT,E,
116,Cambodia,2010,42.0,3.2.1,SH_DYN_IMRT,E,
116,Cambodia,2010,37.7,3.2.1,SH_DYN_IMRT,E,
116,Cambodia,2010,33.3,3.2.1,SH_DYN_IMRT,E,
116,Cambodia,2010,15806.0,3.2.1,SH_DYN_MORTN,E,
116,Cambodia,2010,6853.0,3.2.1,SH_DYN_MORTN,E,
116,Cambodia,2010,8953.0,3.2.1,SH_DYN_MORTN,E,
116,Cambodia,2010,438.0,3.3.2,SH_TBS_INCD,E,G
116,Cambodia,2010,34.2484,3.3.3,SH_STA_MALR,E,G
116,Cambodia,2010,51.6,3.7.1,SH_FPL_MTMM,E,G
116,Cambodia,2010,53.773792,3.7.2,SP_DYN_ADKL,E,G
116,Cambodia,2010,0.76712,3.7.2,SP_DYN_ADKL,E,G
116,Cambodia,2010,50.0,3.8.1,SH_ACS_UNHC,C,G
116,Cambodia,2010,40.0,3.d.1,SH_IHR_CAPS,C,G
116,Cambodia,2010,69.0,3.d.1,SH_IHR_CAPS,C,G
116,Cambodia,2010,53.0,3.d.1,SH_IHR_CAPS,C,G
116,Cambodia,2010,14.0,3.d.1,SH_IHR_CAPS,C,G
116,Cambodia,2010,0.0,3.d.1,SH_IHR_CAPS,C,G
116,Cambodia,2010,76.0,3.d.1,SH_IHR_CAPS,C,G
116,Cambodia,2010,30.0,3.d.1,SH_IHR_CAPS,C,G
116,Cambodia,2010,100.0,3.d.1,SH_IHR_CAPS,C,G
116,Cambodia,2010,58.0,3.d.1,SH_IHR_CAPS,C,G
116,Cambodia,2010,84.0,3.d.1,SH_IHR_CAPS,C,G
116,Cambodia,2010,58.0,3.d.1,SH_IHR_CAPS,C,G
116,Cambodia,2010,0.0,3.d.1,SH_IHR_CAPS,C,G
116,Cambodia,2010,16.0,3.d.1,SH_IHR_CAPS,C,G
116,Cambodia,2010,22.00465202,6.1.1,SH_H2O_SAFE,C,G
116,Cambodia,2010,14.59640408,6.1.1,SH_H2O_SAFE,C,G
116,Cambodia,2010,51.10103226,6.1.1,SH_H2O_SAFE,C,G
116,Cambodia,2010,60.86667252,6.2.1,SH_SAN_HNDWSH,E,
116,Cambodia,2010,54.23604202,6.2.1,SH_SAN_HNDWSH,E,
116,Cambodia,2010,86.90890503,6.2.1,SH_SAN_HNDWSH,E,
116,Cambodia,2010,39.56093216,6.2.1,SH_SAN_SAFE,E,
116,Cambodia,2010,18.68745232,6.2.1,SH_SAN_SAFE,E,
116,Cambodia,2010,22.92351723,6.2.1,SH_SAN_SAFE,E,
116,Cambodia,2010,61.64042664,6.2.1,SH_SAN_DEFECT,E,
